Time,Latitude,Longitude,Course,Speed_kts,Speed_mph,Altitude_feet,ClimbRate,ReportingFacility,FlightType,FlightNumber,ScrapeTime
Mon 07:29:10 AM,52.0841,7.0664,↖ 337°,412,474,"26,475","-1,000",FlightAware ADS-B (EDFB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:29:40 AM,52.1354,7.0314,↖ 337°,408,470,"26,000",-972,FlightAware ADS-B (EHDL),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:30:04 AM,52.1782,7.0018,↖ 334°,405,466,"25,600","-1,053",FlightAware ADS-B (EDXG),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:30:37 AM,52.2241,6.9322,← 300°,412,474,"25,000","-1,211",FlightAware ADS-B (EHST),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:31:01 AM,52.2397,6.8686,← 289°,415,478,"24,450","-1,528",FlightAware ADS-B (GRQ / EHGG),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:31:31 AM,52.2586,6.7789,← 289°,408,470,"23,625","-1,500",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:32:01 AM,52.2767,6.6941,← 289°,405,466,"22,950","-1,500",FlightAware ADS-B (EHTE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:32:31 AM,52.2955,6.6059,← 289°,402,463,"22,125","-1,881",FlightAware ADS-B (ENS / EHTW),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:33:08 AM,52.3182,6.4992,← 289°,392,451,"20,850","-2,015",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:33:38 AM,52.3352,6.4188,← 289°,385,443,"19,875","-2,000",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:34:08 AM,52.3533,6.3333,← 289°,383,441,"18,850","-2,019",FlightAware ADS-B (EHTL),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:34:30 AM,52.3656,6.2748,← 289°,380,437,"18,125","-1,962",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:35:00 AM,52.3821,6.1961,← 289°,373,429,"17,150","-1,929",FlightAware ADS-B (ETND),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:35:19 AM,52.3927,6.1456,← 289°,372,428,"16,550","-2,042",FlightAware ADS-B (EHDB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:35:36 AM,52.4027,6.0979,← 289°,369,425,"15,925","-2,043",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:36:06 AM,52.4182,6.0231,← 289°,362,417,"14,950","-1,950",FlightAware ADS-B (EHDP),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:36:36 AM,52.4347,5.9433,← 289°,358,412,"13,975","-1,840",FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:36:59 AM,52.4461,5.8882,← 289°,354,407,"13,325","-1,833",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:37:21 AM,52.4562,5.8389,← 289°,347,399,"12,600","-1,817",FlightAware ADS-B (EHDB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:37:51 AM,52.4731,5.7569,← 289°,341,392,"11,750","-1,793",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:38:07 AM,52.4786,5.7149,← 272°,338,389,"11,225","-1,843",FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:38:26 AM,52.4714,5.6688,↙ 242°,344,396,"10,675","-1,561",FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:38:56 AM,52.4421,5.6110,↙ 228°,327,376,"9,950","-1,225",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:39:26 AM,52.4132,5.5571,↙ 229°,301,346,"9,450",-925,FlightAware ADS-B (MGL / EDLN),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:39:56 AM,52.3876,5.5080,↙ 230°,280,322,"9,025",-750,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:40:26 AM,52.3633,5.4611,↙ 230°,258,297,"8,700",-675,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:40:56 AM,52.3410,5.4182,↙ 230°,245,282,"8,350",-675,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:41:26 AM,52.3187,5.3759,↙ 229°,245,282,"8,025",-625,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:41:56 AM,52.2971,5.3355,↙ 229°,245,282,"7,725",-650,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:42:26 AM,52.2740,5.2927,↙ 229°,244,281,"7,375",-675,FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:42:56 AM,52.2516,5.2519,↙ 228°,245,282,"7,050",-650,FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:43:26 AM,52.2291,5.2109,↙ 228°,241,277,"6,725",-650,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:43:56 AM,52.2076,5.1713,↙ 229°,239,275,"6,400",-650,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:44:26 AM,52.1862,5.1309,↙ 229°,238,274,"6,075",-656,FlightAware ADS-B (EHMB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:44:44 AM,52.1738,5.1077,↙ 229°,237,273,"5,875",-750,FlightAware ADS-B (EHDB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:45:00 AM,52.1612,5.0842,↙ 229°,235,270,"5,650",-844,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:45:16 AM,52.1488,5.0614,↙ 229°,230,265,"5,425",-833,FlightAware ADS-B (EHDL),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:45:36 AM,52.1364,5.0386,↙ 229°,232,267,"5,150",-851,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:45:53 AM,52.1253,5.0143,← 249°,231,266,"4,900",-909,FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:46:09 AM,52.1234,4.9851,← 272°,230,265,"4,650","-1,015",FlightAware ADS-B (DHR / EHKD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:46:27 AM,52.1248,4.9533,← 274°,227,261,"4,325","-1,031",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:46:57 AM,52.1268,4.9034,← 274°,221,254,"3,825","-1,000",FlightAware ADS-B (LEY / EHLE),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:47:27 AM,52.1285,4.8560,← 273°,218,251,"3,325",-938,FlightAware ADS-B (EHHV),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:47:45 AM,52.1331,4.8290,← 304°,217,250,"3,075",-892,FlightAware ADS-B (GLZ / EHGR),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:48:04 AM,52.1493,4.8093,↖ 331°,217,250,"2,775",-878,FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:48:26 AM,52.1673,4.7932,↖ 331°,205,236,"2,475",-952,FlightAware ADS-B (UDE / EHVK),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:48:56 AM,52.1913,4.7718,↖ 333°,187,215,"1,950","-1,053",FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:49:13 AM,52.2055,4.7681,↑ 5°,166,191,"1,650",-909,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:49:29 AM,52.2164,4.7703,↑ 8°,150,173,"1,450",-750,FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:49:51 AM,52.2309,4.7721,↑ 2°,128,147,"1,175",-750,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:50:01 AM,52.2366,4.7725,↑ 3°,127,146,"1,050",-750,Surface and Near-Surface,Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:50:07 AM,52.2400,4.7728,↑ 3°,125,144,975,-682,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:50:23 AM,52.2490,4.7736,↑ 3°,123,142,800,-703,FlightAware ADS-B (UTC / EHSB),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:50:39 AM,52.2584,4.7743,↑ 3°,125,144,600,-656,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:50:55 AM,52.2677,4.7752,↑ 3°,126,145,450,-656,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:51:11 AM,52.2771,4.7761,↑ 4°,123,142,250,-703,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:51:27 AM,52.2854,4.7769,↑ 3°,123,142,75,-656,FlightAware ADS-B (RTM / EHRD),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:51:43 AM,52.2950,4.7777,↑ 3°,122,140,,-656,FlightAware ADS-B (AMS / EHAM),Arrivals,KLM1818,2025-03-24 13:04:30
Mon 07:10:51 AM,51.4649,-0.4629,→ 89°,143,165,175,,FlightAware ADS-B (NHT / EGWU),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:11:07 AM,51.4652,-0.4472,→ 88°,137,158,950,"2,531",FlightAware ADS-B (LHR / EGLL),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:11:23 AM,51.4654,-0.4293,→ 89°,153,176,"1,525","2,063",FlightAware ADS-B (EGTR),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:11:39 AM,51.4669,-0.4114,→ 72°,168,193,"2,050","2,297",FlightAware ADS-B (SEN / EGMC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:11:55 AM,51.4750,-0.3937,↗ 50°,189,217,"2,750","2,906",FlightAware ADS-B (EGTF),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:12:11 AM,51.4840,-0.3767,↗ 50°,204,235,"3,600","2,672",FlightAware ADS-B (EGLW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:12:27 AM,51.4953,-0.3551,↗ 50°,238,274,"4,175","1,688",FlightAware ADS-B (EGLW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:12:43 AM,51.5075,-0.3329,↗ 47°,258,297,"4,500","1,243",FlightAware ADS-B (LGW / EGKK),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:13:02 AM,51.5233,-0.3076,↗ 45°,293,337,"4,900","1,077",FlightAware ADS-B (BOH / EGHH),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:13:22 AM,51.5429,-0.2762,↗ 45°,302,348,"5,200","1,976",FlightAware ADS-B (EGKR),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:13:43 AM,51.5647,-0.2408,↗ 46°,308,354,"6,250","4,041",FlightAware ADS-B (EGKR),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:14:11 AM,51.5919,-0.1960,↗ 45°,305,351,"8,500","3,983",FlightAware ADS-B (LHR / EGLL),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:14:41 AM,51.6228,-0.1460,↗ 45°,335,386,"10,100","3,475",FlightAware ADS-B (EGBT),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:15:11 AM,51.6553,-0.0923,↗ 46°,325,374,"11,975","3,479",FlightAware ADS-B (LHR / EGLL),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:15:28 AM,51.6722,-0.0615,↗ 53°,327,376,"12,825","2,405",FlightAware ADS-B (SEN / EGMC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:16:09 AM,51.7043,0.0287,↗ 61°,340,391,"14,300","1,775",FlightAware ADS-B (EGDT),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:16:39 AM,51.7264,0.0940,↗ 61°,344,396,"14,925",891,FlightAware ADS-B (DSA / EGCN),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:17:13 AM,51.7526,0.1727,↗ 63°,344,396,"15,250","1,525",FlightAware ADS-B (BRS / EGGD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:17:38 AM,51.7643,0.2319,→ 75°,353,406,"16,425","3,424",FlightAware ADS-B (EMA / EGNX),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:17:59 AM,51.7733,0.2856,→ 75°,351,404,"17,875","4,300",FlightAware ADS-B (EGLD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:18:23 AM,51.7838,0.3483,→ 75°,346,398,"19,650","3,348",FlightAware ADS-B (ORM / EGBK),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:19:08 AM,51.8039,0.4585,→ 70°,357,411,"21,725","2,338",FlightAware ADS-B (RCS / EGTO),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:19:31 AM,51.8178,0.5196,→ 70°,358,412,"22,300","1,469",FlightAware ADS-B (FAB / EGLF),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:19:56 AM,51.8314,0.5808,→ 70°,363,418,"22,900",750,FlightAware ADS-B (NWI / EGSH),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:20:27 AM,51.8489,0.6595,→ 70°,366,421,"23,000",98,FlightAware ADS-B (WTN / EGXW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:20:57 AM,51.8660,0.7371,→ 70°,366,421,"23,000",,FlightAware ADS-B (EGSR),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:21:16 AM,51.8768,0.7859,→ 70°,367,422,"23,000",,FlightAware ADS-B (CVT / EGBE),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:21:46 AM,51.8935,0.8617,→ 70°,367,422,"23,000",,FlightAware ADS-B (EGUV),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:22:16 AM,51.9107,0.9398,→ 70°,367,422,"23,000",,FlightAware ADS-B (SEN / EGMC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:22:46 AM,51.9276,1.0169,→ 71°,367,422,"23,000",,FlightAware ADS-B (KJK / EBKT),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:23:16 AM,51.9447,1.0957,→ 71°,367,422,"23,000",,FlightAware ADS-B (FAB / EGLF),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:23:46 AM,51.9615,1.1731,→ 71°,367,422,"23,000",,FlightAware ADS-B (ESH / EGKA),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:24:16 AM,51.9784,1.2513,→ 71°,367,422,"23,000",,FlightAware ADS-B (EGSU),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:24:46 AM,51.9953,1.3294,→ 71°,367,422,"23,000",,FlightAware ADS-B (EGSM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:25:16 AM,52.0120,1.4074,→ 71°,367,422,"23,000",,FlightAware ADS-B (WTN / EGXW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:25:46 AM,52.0283,1.4839,→ 71°,367,422,"23,000",,FlightAware ADS-B (OKH / EGXJ),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:26:16 AM,52.0449,1.5620,→ 71°,367,422,"23,000",,FlightAware ADS-B (EGLW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:26:46 AM,52.0618,1.6420,→ 71°,368,423,"23,000",,FlightAware ADS-B (DSA / EGCN),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:27:16 AM,52.0778,1.7179,→ 71°,369,425,"23,000",,FlightAware ADS-B (LYX / EGMD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:27:46 AM,52.0947,1.7979,→ 71°,368,423,"23,000",,FlightAware ADS-B (EGSW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:28:16 AM,52.1110,1.8759,→ 71°,368,423,"23,000",,FlightAware ADS-B (CBG / EGSC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:28:46 AM,52.1272,1.9537,→ 71°,368,423,"23,000",,FlightAware ADS-B (EGSM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:29:16 AM,52.1436,2.0326,→ 72°,368,423,"23,000",,FlightAware ADS-B (OST / EBOS),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:29:46 AM,52.1593,2.1088,→ 72°,368,423,"23,000",,FlightAware ADS-B (EGLW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:30:16 AM,52.1758,2.1883,→ 72°,368,423,"23,000",,FlightAware ADS-B (EGSW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:30:46 AM,52.1925,2.2697,→ 72°,368,423,"23,000",-25,FlightAware ADS-B (CBG / EGSC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:31:16 AM,52.2085,2.3479,→ 72°,369,425,"22,975",-375,FlightAware ADS-B (NWI / EGSH),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:31:46 AM,52.2240,2.4243,→ 72°,354,407,"22,625","-1,275",FlightAware ADS-B (EGSQ),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:32:16 AM,52.2388,2.4973,→ 72°,341,392,"21,700","-1,950",FlightAware ADS-B (LEY / EHLE),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:32:46 AM,52.2537,2.5707,→ 72°,334,384,"20,675","-2,075",FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:33:16 AM,52.2674,2.6388,→ 72°,326,375,"19,625","-2,450",FlightAware ADS-B (EHHV),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:33:46 AM,52.2817,2.7099,→ 72°,331,381,"18,225","-2,575",FlightAware ADS-B (SEN / EGMC),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:34:16 AM,52.2960,2.7814,→ 72°,328,377,"17,050","-2,500",FlightAware ADS-B (EHTE),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:34:46 AM,52.3105,2.8537,→ 72°,332,382,"15,725","-2,425",FlightAware ADS-B (EGSW),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:35:16 AM,52.3241,2.9226,→ 72°,330,380,"14,625","-2,100",FlightAware ADS-B (EGNY),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:35:46 AM,52.3386,2.9958,→ 72°,323,372,"13,625","-2,100",FlightAware ADS-B (EBUL),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:36:16 AM,52.3523,3.0654,→ 72°,319,367,"12,525","-2,075",FlightAware ADS-B (EGSR),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:36:46 AM,52.3656,3.1333,→ 72°,316,364,"11,550","-2,000",FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:37:16 AM,52.3787,3.2003,→ 72°,313,360,"10,525","-1,929",FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:37:35 AM,52.3874,3.2447,→ 72°,307,353,"9,975","-1,592",FlightAware ADS-B (OST / EBOS),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:38:05 AM,52.3998,3.3078,→ 72°,298,343,"9,225","-1,500",FlightAware ADS-B (NWI / EGSH),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:38:35 AM,52.4120,3.3710,→ 73°,289,333,"8,475","-1,525",FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:39:05 AM,52.4241,3.4335,→ 72°,284,327,"7,700","-1,400",FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:39:35 AM,52.4355,3.4925,→ 73°,276,318,"7,075",-700,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:40:05 AM,52.4471,3.5536,→ 73°,279,321,"7,000",-75,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:40:35 AM,52.4592,3.6169,→ 73°,278,320,"7,000",,FlightAware ADS-B (DHR / EHKD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:41:05 AM,52.4704,3.6749,→ 73°,278,320,"7,000",,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:41:35 AM,52.4815,3.7332,→ 73°,279,321,"7,000",,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:42:05 AM,52.4933,3.7952,→ 73°,279,321,"7,000",,FlightAware ADS-B (UTC / EHSB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:42:35 AM,52.5046,3.8548,→ 73°,279,321,"7,000",,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:42:51 AM,52.5108,3.8875,→ 73°,279,321,"7,000",,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:43:07 AM,52.5162,3.9214,→ 81°,280,322,"7,000",-45,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:43:24 AM,52.5134,3.9560,→ 106°,281,323,"6,975",-458,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:43:43 AM,52.5005,3.9900,↘ 125°,275,316,"6,725","-1,342",FlightAware ADS-B (EHHA),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:44:02 AM,52.4869,4.0204,↘ 127°,277,319,"6,125","-1,622",FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:44:32 AM,52.4636,4.0720,↘ 127°,277,319,"5,400","-1,175",FlightAware ADS-B (DHR / EHKD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:45:02 AM,52.4411,4.1216,↘ 127°,276,318,"4,950",-800,FlightAware ADS-B (UDE / EHVK),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:45:32 AM,52.4185,4.1722,↘ 126°,276,318,"4,600",-450,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:46:02 AM,52.3961,4.2233,↘ 126°,275,316,"4,500",-100,FlightAware ADS-B (UTC / EHSB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:46:32 AM,52.3737,4.2742,↘ 126°,276,318,"4,500",-250,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:47:02 AM,52.3514,4.3251,↘ 126°,275,316,"4,250",-775,FlightAware ADS-B (DHR / EHKD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:47:32 AM,52.3286,4.3770,↘ 125°,273,314,"3,725","-1,025",FlightAware ADS-B (UTC / EHSB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:48:02 AM,52.3072,4.4257,↘ 126°,276,318,"3,225",-900,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:48:32 AM,52.2846,4.4771,↘ 125°,276,318,"2,825",-725,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:49:02 AM,52.2628,4.5267,↘ 126°,276,318,"2,500",-675,FlightAware ADS-B (LEY / EHLE),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:49:32 AM,52.2404,4.5768,↘ 126°,275,316,"2,150",-525,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:50:02 AM,52.2185,4.6248,↘ 127°,261,300,"1,975",-200,FlightAware ADS-B (EHHV),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:50:32 AM,52.1976,4.6702,↘ 127°,228,262,"1,950",-27,FlightAware ADS-B (UDE / EHVK),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:50:57 AM,52.1831,4.7024,↘ 124°,199,229,"1,950",,FlightAware ADS-B (UTC / EHSB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:51:17 AM,52.1792,4.7300,→ 96°,178,205,"1,950",,FlightAware ADS-B (DHR / EHKD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:51:33 AM,52.1805,4.7486,→ 68°,169,194,"1,950",-328,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:51:49 AM,52.1884,4.7626,↗ 38°,158,182,"1,775",-703,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:52:05 AM,52.1988,4.7692,↑ 5°,140,161,"1,575",-549,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:52:30 AM,52.2129,4.7702,↑ 2°,119,137,"1,400",-409,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:53:00 AM,52.2297,4.7717,↑ 3°,121,139,"1,200",-488,FlightAware ADS-B (RTM / EHRD),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:53:13 AM,52.2368,4.7724,↑ 3°,118,136,"1,050",-750,Surface and Near-Surface,Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:53:16 AM,52.2385,4.7725,↑ 3°,118,136,"1,000",-632,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:53:32 AM,52.2468,4.7733,↑ 3°,119,137,850,-609,FlightAware ADS-B (EHHV),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:53:48 AM,52.2557,4.7742,↑ 3°,120,138,675,-703,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:54:04 AM,52.2655,4.7750,↑ 3°,120,138,475,-703,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:54:20 AM,52.2740,4.7758,↑ 3°,117,135,300,-656,FlightAware ADS-B (EHVB),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:54:36 AM,52.2828,4.7766,↑ 3°,117,135,125,-609,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:54:52 AM,52.2911,4.7774,↑ 3°,118,136,,-563,FlightAware ADS-B (AMS / EHAM),Arrivals,BAW434,2025-03-24 13:04:30
Mon 07:09:28 AM,49.0219,2.5362,← 266°,166,191,500,,FlightAware ADS-B (LBG / LFPB),Arrivals,AFR1640,2025-03-24 13:04:30
Mon 07:09:44 AM,49.0207,2.5149,← 265°,169,194,"1,125","2,250",FlightAware ADS-B (CDG / LFPG),Arrivals,AFR1640,2025-03-24 13:04:30
Mon 07:10:00 AM,49.0197,2.4976,← 265°,169,194,"1,700","2,297",FlightAware ADS-B (LFFE),Arrivals,AFR1640,2025-03-24 13:04:30
